,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,50.29,29.04,58.17,40.93,43.6,55.38,82.29,70.35,59.64,77.96,92.83,71.49,74.9
Expenses,52.5,45.75,71.88,43.43,46.21,56.95,100.73,67.68,59.81,74.75,84.71,65.73,70.54
Operating Profit,-2.21,-16.71,-13.71,-2.5,-2.61,-1.57,-18.44,2.67,-0.17,3.21,8.12,5.76,4.36
OPM %,-4.39,-57.54,-23.57,-6.11,-5.99,-2.83,-22.41,3.8,-0.29,4.12,8.75,8.06,5.82
Other Income,6.21,4.95,55.09,3.77,6.97,4.15,76.62,3.0,2.68,4.72,4.44,3.87,4.54
Interest,7.22,7.07,4.97,6.65,7.48,9.05,5.28,6.39,6.77,5.86,4.86,5.32,4.98
Depreciation,2.33,2.44,5.43,2.85,3.29,4.31,4.78,5.89,5.0,6.69,5.63,5.52,5.5
Profit before tax,-5.55,-21.27,30.98,-8.23,-6.41,-10.78,48.12,-6.61,-9.26,-4.62,2.07,-1.21,-1.58
Tax %,-14.95,36.25,34.8,25.15,47.27,5.94,11.49,24.96,-156.59,44.37,-235.27,4.13,-121.52
Net Profit,-6.37,-13.56,20.19,-6.15,-3.38,-10.13,42.58,-4.96,-23.75,-2.57,6.94,-1.16,-3.5
EPS in Rs,-2.98,-6.34,9.44,-2.88,-1.58,-4.74,19.91,-2.32,-11.1,-1.2,3.24,-0.54,-1.64
