,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,21,21,21,21,21,21,21,21,21,21,21,21,21
Reserves,181,194,187,193,199,199,209,208,250,265,289,265,260
Borrowings,197,195,161,137,98,156,129,211,231,225,143,119,106
Other Liabilities,229,176,191,183,207,215,237,152,115,81,103,90,73
Total Liabilities,628,587,560,535,525,591,596,592,617,593,556,495,460
Fixed Assets,318,310,312,293,282,238,226,158,145,234,324,313,297
CWIP,2,3,1,1,2,3,0,13,152,84,1,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,308,274,247,241,241,350,369,421,320,276,232,182,163
Total Assets,628,587,560,535,525,591,596,592,617,593,556,495,460
