,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,8,8,8,8,8,11,12,15,15,16,17,19,21
Reserves,3,4,6,7,11,25,35,57,66,83,110,154,216
Borrowings,32,27,24,25,22,24,11,11,17,43,93,119,68
Other Liabilities,8,11,14,11,10,11,23,15,17,37,47,44,52
Total Liabilities,51,50,52,50,51,71,81,97,115,178,268,336,357
Fixed Assets,37,37,38,36,37,49,53,64,66,69,205,267,275
CWIP,0,0,0,0,0,0,0,9,13,49,1,6,8
Investments,0,0,0,0,0,0,0,0,0,0,7,3,0
Other Assets,14,13,14,14,14,22,28,25,36,60,55,60,75
Total Assets,51,50,52,50,51,71,81,97,115,178,268,336,357
