,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,139.97,139.78,130.7,128.77,130.43,133.18,127.16,135.13,130.95,130.89,128.2,137.06,133.77
Expenses,126.39,122.97,115.74,114.55,121.44,119.87,118.51,127.51,130.71,128.39,126.17,125.7,125.84
Operating Profit,13.58,16.81,14.96,14.22,8.99,13.31,8.65,7.62,0.24,2.5,2.03,11.36,7.93
OPM %,9.7,12.03,11.45,11.04,6.89,9.99,6.8,5.64,0.18,1.91,1.58,8.29,5.93
Other Income,1.46,2.15,8.2,10.92,-0.75,1.73,1.2,0.6,4.15,7.23,-6.39,4.15,8.18
Interest,0.25,0.25,0.13,0.15,0.19,0.2,0.2,0.2,0.14,0.01,0.25,0.51,1.05
Depreciation,3.3,3.29,2.84,2.65,2.75,2.45,2.52,2.48,2.54,2.66,2.58,2.87,2.86
Profit before tax,11.49,15.42,20.19,22.34,5.3,12.39,7.13,5.54,1.71,7.06,-7.19,12.13,12.2
Tax %,33.77,26.59,25.9,26.54,49.62,29.62,34.5,25.81,63.74,42.07,70.51,18.8,29.92
Net Profit,7.61,11.32,14.96,16.41,2.66,8.72,4.67,4.12,0.62,4.09,-2.12,9.85,8.54
EPS in Rs,0.74,1.09,1.43,1.57,0.25,0.83,0.44,0.39,0.06,0.38,-0.2,0.93,0.8
