,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3,4,4,4,4,4,4,4,4,4,8,8,8.0
Reserves,96,100,129,127,126,167,153,136,110,101,109,98,110.0
Preference Capital,0,0,0,0,0,0,0,0,0,0,0,24,
Borrowings,22,29,46,42,64,82,65,50,75,94,75,51,68.0
Other Liabilities,56,36,15,12,12,34,40,33,36,37,36,71,47.0
Total Liabilities,177,169,194,186,206,286,262,224,226,235,229,228,234.0
Fixed Assets,151,137,115,116,122,181,162,158,156,157,187,165,165.0
CWIP,0,1,1,1,1,3,6,6,7,5,6,5,5.0
Investments,0,0,7,8,4,5,0,1,1,1,1,0,0.0
Other Assets,25,30,72,60,78,98,94,59,61,72,34,58,64.0
Total Assets,177,169,194,186,206,286,262,224,226,235,229,228,234.0
