,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,48.65,28.78,14.96,26.52,47.3,33.23,15.36,24.45,39.27,35.88,14.44,25.15,31.1
Expenses,37.12,26.46,23.4,28.36,40.56,30.46,21.42,27.35,36.11,35.86,22.21,31.28,29.35
Operating Profit,11.53,2.32,-8.44,-1.84,6.74,2.77,-6.06,-2.9,3.16,0.02,-7.77,-6.13,1.75
OPM %,23.7,8.06,-56.42,-6.94,14.25,8.34,-39.45,-11.86,8.05,0.06,-53.81,-24.37,5.63
Other Income,0.21,0.08,-0.07,0.63,-0.29,1.24,-0.45,0.08,0.34,11.38,-0.44,2.43,0.08
Interest,2.55,2.49,2.36,2.67,2.99,2.77,2.34,2.09,2.41,2.27,1.48,1.47,1.73
Depreciation,1.77,1.84,1.87,1.91,1.98,1.97,2.05,2.01,2.06,2.0,1.9,1.76,1.9
Profit before tax,7.42,-1.93,-12.74,-5.79,1.48,-0.73,-10.9,-6.92,-0.97,7.13,-11.59,-6.93,-1.8
Tax %,-11.32,-6.74,7.14,7.08,-14.86,32.88,2.2,3.76,32.99,-3.79,6.21,7.07,12.22
Net Profit,8.25,-2.06,-11.84,-5.38,1.71,-0.49,-10.66,-6.67,-0.64,7.4,-10.88,-6.44,-1.59
EPS in Rs,9.94,-2.48,-14.27,-6.48,2.06,-0.59,-12.87,-8.05,-0.77,8.93,-13.16,-7.77,-1.92
