,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,5,14,14,14,14,14,14,14,14,14,14,14
Reserves,196,186,249,258,270,2053,2076,2684,1504,2701,3167,2984,2624
Borrowings,86,90,10,10,0,0,0,0,0,0,0,0,0
Other Liabilities,10,1,7,0,0,0,0,0,1,57,121,98,52
Total Liabilities,297,282,281,282,284,2067,2090,2698,1519,2772,3302,3095,2690
Fixed Assets,174,174,174,174,174,175,175,175,175,176,176,184,184
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,84,84,84,84,84,1856,1871,2483,1261,2550,3080,2856,2451
Other Assets,39,25,23,24,26,36,44,40,83,46,46,55,55
Total Assets,297,282,281,282,284,2067,2090,2698,1519,2772,3302,3095,2690
