,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,4.07,7.88,4.35,6.68,6.01,1.71,11.15,4.33,6.59,10.66,13.59,17.52,21.13
Expenses,0.08,0.08,0.17,0.07,0.09,0.16,12.38,2.34,3.08,6.13,5.51,6.54,6.86
Operating Profit,3.99,7.8,4.18,6.61,5.92,1.55,-1.23,1.99,3.51,4.53,8.08,10.98,14.27
OPM %,98.03,98.98,96.09,98.95,98.5,90.64,-11.03,45.96,53.26,42.5,59.46,62.67,67.53
Other Income,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.1,0.03,0.01,0.03,0.0
Interest,0.11,0.03,0.01,0.03,0.01,0.0,0.11,0.02,0.39,1.17,4.05,6.06,8.56
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.44,0.45,0.45,0.49,0.32,0.34
Profit before tax,3.88,7.77,4.17,6.58,5.91,1.56,-1.36,1.54,2.77,2.94,3.55,4.63,5.37
Tax %,13.92,11.2,10.79,11.25,5.92,61.54,18.38,25.32,26.71,22.11,25.07,25.49,25.33
Net Profit,3.35,6.91,3.72,5.83,5.55,0.6,-1.1,1.15,2.02,2.29,2.66,3.45,4.01
EPS in Rs,0.26,0.53,0.29,0.45,0.43,0.05,-0.08,0.09,0.13,0.15,0.18,0.23,0.27
