,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,314.35,33.64,21.64,17.8,16.24,14.86,14.12,20.89,20.74,21.53,23.22,22.57,21.22
Expenses,289.89,14.74,15.42,11.85,13.75,14.52,14.65,17.47,18.3,19.71,19.53,18.74,18.81
Operating Profit,24.46,18.9,6.22,5.95,2.49,0.34,-0.53,3.42,2.44,1.82,3.69,3.83,2.41
OPM %,7.78,56.18,28.74,33.43,15.33,2.29,-3.75,16.37,11.76,8.45,15.89,16.97,11.36
Other Income,1.85,1.85,1.77,2.02,2.38,2.64,3.36,2.75,2.96,2.93,4.48,3.15,4.44
Interest,1.63,1.22,1.17,1.12,1.1,0.77,0.37,0.65,0.67,0.55,0.25,0.33,0.57
Depreciation,0.26,0.26,0.4,0.32,0.25,0.24,0.52,0.25,0.25,0.15,0.26,0.21,0.25
Profit before tax,24.42,19.27,6.42,6.53,3.52,1.97,1.94,5.27,4.48,4.05,7.66,6.44,6.03
Tax %,25.14,25.17,65.58,43.49,33.52,48.22,55.67,29.6,15.85,40.74,32.64,29.81,35.16
Net Profit,18.27,14.42,2.21,3.69,2.34,1.02,0.87,3.71,3.77,2.41,5.15,4.52,3.9
EPS in Rs,16.42,12.96,1.99,3.32,2.1,0.92,0.78,3.33,3.39,2.17,4.63,4.06,3.5
