,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,153,134,209,134,163,382,-240,250,61,-85,261,609
Cash from Investing Activity,-150,-45,-211,-89,-58,-61,-19,-128,-78,-53,-161,-257
Cash from Financing Activity,-2,-88,-3,-44,-121,-120,-122,-123,20,136,-99,-303
Net Cash Flow,1,1,-5,1,-17,201,-382,-1,3,-3,2,49
