,2013-03-01,2014-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,218.16,274.43,102.39,108.25,51.29,53.49,13.05,35.55,46.33,115.77
Inventory Days,886.83,776.37,2011.12,,,,,,,
Days Payable,51.85,46.13,139.77,,,,,,,
Cash Conversion Cycle,1053.14,1004.67,1973.74,108.25,51.29,53.49,13.05,35.55,46.33,115.77
Working Capital Days,821.76,820.78,1243.84,1151.44,1327.05,1651.94,884.67,1591.94,1982.91,4900.97
ROCE %,,-3.14,,-50.23,-6.70,-245.66,,,,
