,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,4,6,4,24,28
Cash from Investing Activity,2,-8,-10,-5,-73
Cash from Financing Activity,-8,2,6,-19,45
Net Cash Flow,-1,0,0,0,0
