,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,90.0,75,85,55,57
Inventory Days,66.0,51,75,31,57
Days Payable,137.0,128,137,80,93
Cash Conversion Cycle,20.0,-2,23,6,21
Working Capital Days,38.0,48,85,44,65
ROCE %,,7,8,24,36
