,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Revenue,20.01,20.5,19.03,17.58,20.32,19.6,22.15,20.75,22.04,22.72,26.23,26.84,30.22
Interest,7.88,7.89,8.04,7.35,7.55,7.82,7.83,8.05,8.86,10.06,10.17,10.93,13.12
Expenses,4.51,5.58,7.28,4.71,5.2,5.63,6.83,6.39,7.69,8.53,9.94,9.53,10.19
Financing Profit,7.62,7.03,3.71,5.52,7.57,6.15,7.49,6.31,5.49,4.13,6.12,6.38,6.91
Financing Margin %,38.08,34.29,19.5,31.4,37.25,31.38,33.81,30.41,24.91,18.18,23.33,23.77,22.87
Other Income,0.23,0.83,1.43,0.01,0.16,0.38,0.42,0.38,0.85,0.99,0.22,0.01,0.98
Depreciation,0.49,0.52,0.52,0.49,0.5,0.53,0.65,0.77,0.85,0.87,0.97,1.18,1.31
Profit before tax,7.36,7.34,4.62,5.04,7.23,6.0,7.26,5.92,5.49,4.25,5.37,5.21,6.58
Tax %,18.75,22.34,21.43,19.25,21.02,20.5,20.66,17.06,20.22,16.0,22.16,15.55,20.21
Net Profit,5.98,5.7,3.63,4.08,5.71,4.77,5.76,4.91,4.39,3.58,4.18,4.39,5.26
EPS in Rs,4.6,4.38,2.79,3.14,4.39,3.67,4.43,3.78,3.38,2.75,3.22,3.38,4.05
Gross NPA %,2.4,2.44,2.34,2.46,2.42,2.49,2.47,2.45,2.46,2.56,2.5,2.47,2.4
Net NPA %,0.47,0.46,0.42,0.41,0.41,0.45,0.42,0.41,0.45,0.51,0.5,0.49,0.56
