,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,47,47,47,47,47,47,93,93,93,93,93,93,93
Reserves,2137,2210,2637,3398,3367,4070,4557,5282,5125,5321,6476,6611,6919
Borrowings,2761,2784,2561,2546,3375,3124,3257,4029,4469,5271,5972,7313,7504
Other Liabilities,2390,2554,2290,2245,1504,1600,2069,2174,1795,2403,2951,4217,4463
Total Liabilities,7334,7595,7534,8236,8292,8841,9977,11578,11482,13088,15492,18235,18979
Fixed Assets,2653,2910,2534,2629,3134,3277,3500,3625,4002,4750,4870,6161,6239
CWIP,517,632,583,870,409,453,344,831,1143,900,1125,701,716
Investments,445,416,801,496,886,1192,1501,1524,1618,2607,2604,2569,2368
Other Assets,3720,3636,3617,4242,3863,3919,4632,5599,4720,4831,6893,8804,9657
Total Assets,7334,7595,7534,8236,8292,8841,9977,11578,11482,13088,15492,18235,18979
