,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-1,-2,0,3,-1,-3,1
Cash from Investing Activity,-1,0,0,0,0,1,-5
Cash from Financing Activity,3,1,3,-4,1,2,4
Net Cash Flow,1,-1,3,-1,1,0,0
