,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,43,53,85,85,85,85,85,87,87,87,87,87,87
Reserves,-111,-16,-2,8,13,3,-16,-21,-37,-87,-79,-78,-95
Borrowings,98,15,24,32,31,31,18,16,16,57,57,57,57
Other Liabilities,74,47,47,57,50,40,25,27,21,64,18,22,24
Total Liabilities,104,99,154,182,180,159,113,109,87,122,83,88,73
Fixed Assets,16,15,15,13,11,11,19,18,18,16,0,0,0
CWIP,0,0,0,0,2,0,4,4,2,2,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,88,84,139,169,167,148,89,87,67,104,83,88,73
Total Assets,104,99,154,182,180,159,113,109,87,122,83,88,73
