,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.74,74.74,74.86,74.91,74.91,74.91,74.8,74.8
FIIs,0.0,7.67,7.67,7.67,7.29,1.46,1.49,1.47
DIIs,10.1,0.73,0.53,0.25,0.25,1.24,2.57,3.15
Public,15.16,16.86,16.94,17.17,17.55,22.39,21.15,20.58
No. of Shareholders,7194.0,7591.0,7341.0,6990.0,8035.0,14428.0,14376.0,13933.0
