,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,101.0,91.0,67.0,65.0,95.0,84.0,55.0,70.0,119.0,97.0,68.0,70.0,119.0
Expenses,50.0,77.0,82.0,54.0,61.0,72.0,67.0,58.0,72.0,91.0,80.0,63.0,84.0
Operating Profit,51.0,14.0,-16.0,11.0,33.0,12.0,-12.0,12.0,47.0,6.0,-12.0,8.0,35.0
OPM %,50.0,16.0,-24.0,17.0,35.0,14.0,-21.0,17.0,40.0,6.0,-18.0,11.0,29.0
Other Income,-1.0,1.0,1.0,7.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0
Interest,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0
Depreciation,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0
Profit before tax,42.0,8.0,-21.0,13.0,28.0,6.0,-14.0,6.0,42.0,0.0,-17.0,1.0,29.0
Tax %,5.0,10.0,-7.0,10.0,11.0,13.0,13.0,11.0,13.0,13.0,15.0,11.0,15.0
Net Profit,40.0,7.0,-23.0,11.0,25.0,6.0,-12.0,5.0,36.0,0.0,-14.0,1.0,24.0
EPS in Rs,10.77,1.95,-6.23,3.08,6.85,1.54,-3.37,1.43,9.88,0.09,-3.84,0.35,6.48
