,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,391.83,496.03,540.98,411.55,467.55,505.72,694.57,554.24,580.64,535.97,673.36,533.17,613.33
Expenses,354.32,445.59,482.8,380.81,435.65,466.11,646.88,515.14,537.44,496.32,622.01,495.73,568.07
Operating Profit,37.51,50.44,58.18,30.74,31.9,39.61,47.69,39.1,43.2,39.65,51.35,37.44,45.26
OPM %,9.57,10.17,10.75,7.47,6.82,7.83,6.87,7.05,7.44,7.4,7.63,7.02,7.38
Other Income,0.72,2.68,0.58,0.1,0.16,0.04,0.13,0.15,0.62,0.1,0.41,0.51,0.32
Interest,8.68,8.44,7.79,8.09,8.49,8.11,8.05,8.21,9.53,9.28,9.82,9.4,10.48
Depreciation,15.45,17.02,19.64,18.38,17.97,19.48,19.65,19.61,20.28,19.86,20.31,21.08,21.46
Profit before tax,14.1,27.66,31.33,4.37,5.6,12.06,20.12,11.43,14.01,10.61,21.63,7.47,13.64
Tax %,35.82,36.15,36.32,32.27,38.04,40.05,31.31,32.46,36.4,37.42,34.72,32.53,36.29
Net Profit,9.05,17.66,19.96,2.96,3.48,7.23,13.81,7.72,8.91,6.63,14.11,5.05,8.69
EPS in Rs,0.84,1.63,1.84,0.27,0.32,0.67,1.28,0.71,0.82,0.61,1.3,0.47,0.8
