,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11,11,11,11,11,11,11,11,11,11,22,22,22
Reserves,130,148,161,196,242,294,349,393,412,439,452,485,493
Borrowings,184,215,212,159,134,255,298,404,445,369,380,336,435
Other Liabilities,234,203,200,257,242,267,377,398,339,414,473,456,522
Total Liabilities,559,576,584,623,629,827,1035,1206,1207,1233,1326,1298,1473
Fixed Assets,319,353,374,399,398,452,632,832,817,860,856,881,946
CWIP,25,22,23,1,8,64,93,51,143,83,62,23,74
Investments,2,2,2,2,8,12,15,17,21,24,26,26,29
Other Assets,213,199,185,221,214,300,295,305,226,266,382,368,424
Total Assets,559,576,584,623,629,827,1035,1206,1207,1233,1326,1298,1473
