,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,63.66,63.66,63.66,63.65,63.65,63.65,63.66,63.66
Government,0.0,0.0,0.65,2.86,0.0,0.0,0.0,0.0
Public,36.34,36.34,35.69,33.49,36.35,36.35,36.34,36.34
No. of Shareholders,1244.0,1255.0,1255.0,1080.0,1049.0,1120.0,5992.0,5351.0
