,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-25,-19,35,26,19,-12,8,-16,9,11,16,0
Cash from Investing Activity,4,-5,7,-5,3,-5,4,10,0,0,2,0
Cash from Financing Activity,10,29,-23,-42,-26,17,-12,6,-9,-11,-22,0
Net Cash Flow,-11,5,19,-20,-4,0,0,0,0,0,-4,0
