,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,36.29,36.68,41.52,39.72,36.83,40.52,40.97,42.69,38.61,38.0,39.07,37.92,36.95
Expenses,31.91,32.97,39.56,37.6,34.69,36.95,37.67,38.72,36.74,34.4,36.67,34.23,32.87
Operating Profit,4.38,3.71,1.96,2.12,2.14,3.57,3.3,3.97,1.87,3.6,2.4,3.69,4.08
OPM %,12.07,10.11,4.72,5.34,5.81,8.81,8.05,9.3,4.84,9.47,6.14,9.73,11.04
Other Income,1.06,0.2,-0.77,0.06,0.05,0.03,0.52,0.4,0.43,0.27,0.69,0.13,0.44
Interest,1.96,1.92,2.49,1.97,2.24,1.76,2.53,1.43,1.51,2.1,1.34,0.97,1.31
Depreciation,2.49,2.57,2.6,2.47,2.56,2.62,3.44,2.38,1.99,2.83,1.47,1.86,1.92
Profit before tax,0.99,-0.58,-3.9,-2.26,-2.61,-0.78,-2.15,0.56,-1.2,-1.06,0.28,0.99,1.29
Tax %,0.0,0.0,16.15,0.0,0.0,0.0,16.74,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,0.99,-0.58,-3.27,-2.26,-2.61,-0.78,-1.8,0.55,-1.2,-1.06,0.27,0.99,1.29
EPS in Rs,0.44,-0.26,-1.46,-1.01,-1.16,-0.35,-0.8,0.24,-0.53,-0.47,0.12,0.44,0.57
