,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2022-09-01
Promoters,63.83,63.83,63.83,68.28,68.28,68.28,68.29
Public,36.17,36.17,36.17,31.71,31.72,31.72,31.72
No. of Shareholders,691.0,5538.0,5018.0,4598.0,4427.0,4458.0,4433.0
