,2019-09-01,2019-12-01,2020-03-01,2020-06-01,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01
Sales,87.2,71.4,67.37,8.38,22.46,17.77,20.19,24.54,12.54,13.36,9.24,5.69,10.43
Expenses,128.52,91.52,127.82,12.05,30.1,23.48,83.58,25.33,32.13,23.12,40.18,7.94,9.98
Operating Profit,-41.32,-20.12,-60.45,-3.67,-7.64,-5.71,-63.39,-0.79,-19.59,-9.76,-30.94,-2.25,0.45
OPM %,-47.39,-28.18,-89.73,-43.79,-34.02,-32.13,-313.97,-3.22,-156.22,-73.05,-334.85,-39.54,4.31
Other Income,3.45,0.97,7.89,0.57,0.04,0.0,0.02,0.03,0.01,0.01,0.18,0.01,0.09
Interest,4.44,5.37,0.48,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.18,0.01,1.57
Depreciation,3.57,3.59,2.88,3.21,3.32,3.23,2.72,2.76,2.75,2.89,2.87,1.93,1.92
Profit before tax,-45.88,-28.11,-55.92,-6.31,-10.92,-8.94,-66.1,-3.52,-22.34,-12.65,-33.81,-4.18,-2.95
Tax %,-1.46,0.89,1.7,4.44,3.39,-0.56,1.66,7.67,-1.79,1.66,0.41,0.96,2.03
Net Profit,-46.56,-27.85,-54.97,-6.03,-10.54,-8.98,-65.0,-3.26,-22.73,-12.44,-33.67,-4.14,-2.9
EPS in Rs,-29.7,-17.77,-35.07,-3.85,-6.72,-5.73,-41.46,-2.08,-14.5,-7.94,-21.48,-2.64,-1.85
