,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,76.52,51.77,1.76,1.98,2.29,1.66,2.45,2.62,0.79,1.17,1.49,1.57,0.27
Expenses,72.71,49.61,1.55,1.61,2.0,1.65,2.59,2.41,1.01,0.55,1.52,1.39,1.17
Operating Profit,3.81,2.16,0.21,0.37,0.29,0.01,-0.14,0.21,-0.22,0.62,-0.03,0.18,-0.9
OPM %,4.98,4.17,11.93,18.69,12.66,0.6,-5.71,8.02,-27.85,52.99,-2.01,11.46,-333.33
Other Income,0.19,0.12,0.05,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interest,1.06,0.86,0.19,0.18,0.19,0.19,0.24,0.1,0.09,0.1,0.12,0.11,0.15
Depreciation,0.5,0.53,0.07,0.07,0.07,-0.07,0.23,0.07,0.07,0.07,0.03,0.06,0.06
Profit before tax,2.44,0.89,0.00,0.12,0.07,-0.11,-0.61,0.04,-0.38,0.45,-0.18,0.01,-1.11
Tax %,13.11,32.58,,25.0,28.57,18.18,24.59,1150.0,121.05,0.0,5.56,0.0,-1.8
Net Profit,2.12,0.6,0.80,0.09,0.05,-0.09,-0.45,-0.43,0.08,0.46,-0.18,0.02,-1.12
EPS in Rs,1.25,0.36,0.98,0.11,0.06,-0.11,-0.55,-0.53,0.1,0.57,-0.22,0.02,-1.38
