,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,68.0,61,70,70,56,50,62,47,64
Inventory Days,,,,,,,,,
Days Payable,,,,,,,,,
Cash Conversion Cycle,68.0,61,70,70,56,50,62,47,64
Working Capital Days,-157.0,-143,-187,-102,-114,-91,-17,10,17
ROCE %,,7,3,2,2,5,6,10,11
