,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,2197,1490,683,228,712,945,1340,1440,1465
Cash from Investing Activity,-308,-11,-86,-471,7,324,-206,-729,-501
Cash from Financing Activity,-1675,-1095,-522,-87,-866,-1120,-1154,-653,-930
Net Cash Flow,214,384,74,-329,-146,149,-20,58,34
