,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,843.0,841.0,875.0,1028.0,1221.0,1431.0,1309.0,1462.0,1417.0,1496.0,1418.0,1200.0,1093.0
Expenses,639.0,616.0,652.0,692.0,822.0,966.0,982.0,1163.0,1094.0,1027.0,954.0,837.0,858.0
Operating Profit,204.0,226.0,223.0,335.0,399.0,465.0,327.0,299.0,324.0,469.0,465.0,363.0,236.0
OPM %,24.0,27.0,26.0,33.0,33.0,32.0,25.0,20.0,23.0,31.0,33.0,30.0,22.0
Other Income,44.0,60.0,45.0,34.0,24.0,46.0,68.0,44.0,39.0,46.0,55.0,51.0,94.0
Interest,-55.0,-7.0,33.0,52.0,13.0,17.0,76.0,50.0,47.0,38.0,50.0,35.0,56.0
Depreciation,159.0,156.0,154.0,155.0,161.0,159.0,160.0,172.0,190.0,195.0,196.0,197.0,200.0
Profit before tax,144.0,136.0,82.0,162.0,248.0,336.0,159.0,121.0,126.0,282.0,274.0,182.0,74.0
Tax %,2.0,3.0,-5.0,2.0,2.0,7.0,7.0,10.0,9.0,6.0,-39.0,5.0,11.0
Net Profit,142.0,132.0,86.0,159.0,243.0,312.0,148.0,109.0,114.0,267.0,380.0,172.0,66.0
EPS in Rs,3.05,2.82,1.84,3.4,5.22,6.69,3.18,2.34,2.46,5.72,8.16,3.68,1.41
