,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,71.01,71.65,74.02,74.02,74.02,74.02,74.02,71.12
FIIs,0.0,0.0,0.06,0.23,0.05,0.21,0.0,0.0
DIIs,0.01,0.01,0.13,0.01,0.01,0.02,0.02,0.02
Public,28.97,28.34,25.79,25.74,25.92,25.76,25.97,28.86
No. of Shareholders,4482.0,4685.0,7890.0,7606.0,11674.0,24602.0,24710.0,29537.0
