,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,63.87,63.87,63.87,63.87,63.87,63.07,63.44,63.9,63.9
DIIs,10.37,8.28,8.28,7.99,7.99,7.99,7.9,7.9,7.77
Public,25.76,27.85,27.85,28.14,28.14,28.95,28.65,28.19,28.31
No. of Shareholders,8844.0,8858.0,8979.0,8938.0,8897.0,8916.0,9673.0,9761.0,9776.0
