,2008-03-01,2009-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11,17,168,168,168,168,169,169,169,169,169,169,169.0
Reserves,32,144,2324,2465,2590,3193,3645,4378,5577,7138,8199,9476,10403.0
Preference Capital,51,4,0,0,0,0,0,0,0,0,0,0,
Borrowings,174,451,7795,8632,9638,10986,12607,15297,23022,23327,24816,29167,32922.0
Other Liabilities,75,48,551,352,443,804,609,602,767,703,623,693,814.0
Total Liabilities,293,660,10838,11616,12839,15152,17030,20446,29535,31338,33808,39504,44308.0
Fixed Assets,16,28,202,206,230,222,310,367,803,926,1052,1094,1093.0
CWIP,0,0,5,1,0,1,0,1,3,8,13,17,24.0
Investments,2,1,796,217,49,5,5,174,90,338,421,534,543.0
Other Assets,274,631,9836,11193,12560,14925,16715,19904,28639,30066,32322,37860,42648.0
Total Assets,293,660,10838,11616,12839,15152,17030,20446,29535,31338,33808,39504,44308.0
