,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,691.83,1251.43,1338.33,498.12,100.20
Inventory Days,,,,,
Days Payable,,,,,
Cash Conversion Cycle,691.83,1251.43,1338.33,498.12,100.20
Working Capital Days,636.96,1156.62,1216.67,631.24,233.79
ROCE %,,-0.95,0.24,-1.16,-2.27
