,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.77,0.3,0.67,0.52,0.5
Cash from Investing Activity,-0.35,-0.14,-0.09,-0.32,-0.2
Cash from Financing Activity,0.01,0.01,0.03,0.11,0.24
Net Cash Flow,0.42,0.17,0.61,0.31,0.53
