,2006-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,0,5.31,-4.2,11.2,-1.1,0.18,0.27,7.45,19.09,-7.06
Cash from Investing Activity,,0,1.63,-0.01,-1.78,1.18,-0.03,0.04,-7.26,-19.11,-23.34
Cash from Financing Activity,,0,-7.06,4.25,-9.58,0.0,0.0,0.0,0.0,0.0,30.05
Net Cash Flow,,0,-0.11,0.03,-0.16,0.07,0.15,0.3,0.19,-0.03,-0.35
