,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11,11,11,11,11,11,11,11,11,11,11,11,11
Reserves,147,167,200,234,262,272,289,312,342,370,404,427,435
Borrowings,142,168,193,232,231,221,220,209,181,145,160,192,193
Other Liabilities,133,155,180,160,161,151,184,174,147,145,211,204,198
Total Liabilities,434,501,584,638,667,656,705,707,680,671,786,833,837
Fixed Assets,144,168,172,193,223,231,224,222,219,211,222,249,245
CWIP,8,5,3,16,12,4,6,3,2,4,8,9,13
Investments,5,5,6,9,10,12,16,19,25,28,25,28,29
Other Assets,278,323,402,420,422,409,460,463,435,427,531,548,550
Total Assets,434,501,584,638,667,656,705,707,680,671,786,833,837
