,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.01,1.12,-1.76,-3.67,5.85
Cash from Investing Activity,-0.05,-0.79,-0.6900000000000001,1.97,-6.26
Cash from Financing Activity,0.0,-0.39,2.43,1.71,7.62
Net Cash Flow,-0.03,-0.05,-0.03,0.01,7.21
