,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,24.56,24.56,24.56,24.56,24.56,24.56,24.56,24.56
Public,75.44,75.44,75.44,75.44,75.44,75.44,75.44,75.45
No. of Shareholders,4800.0,4732.0,4721.0,4679.0,4682.0,5059.0,5102.0,4723.0
