,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10,10,16,16,16,18,19,19,19,19,19,19,19
Reserves,-22,-16,-16,-16,-16,-18,-19,-24,-29,-34,-36,-37,-24
Borrowings,61,12,14,14,0,0,0,22,24,28,28,21,7
Other Liabilities,11,10,1,4,12,13,17,2,4,6,7,10,3
Total Liabilities,60,16,16,18,12,13,17,19,18,19,18,13,6
Fixed Assets,19,15,11,8,7,7,6,6,12,11,11,0,0
CWIP,0,0,0,0,0,3,5,7,0,0,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,42,1,5,11,5,3,6,6,6,8,8,13,5
Total Assets,60,16,16,18,12,13,17,19,18,19,18,13,6
