,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,,678,852,1752,1095,177,144,45,146,38,1
Inventory Days,,0,0,0,0,,238,823,251,1198,92,54
Days Payable,,,,,,,452,412,186,1399,155,140
Cash Conversion Cycle,,,678,852,1752,1095,-38,556,110,-55,-24,-86
Working Capital Days,,,-5110,9125,-58181,11406,568,1157,156,349,-2,-196
ROCE %,-7,-167,-26,-8,-14,-406,-400,-20,-18,-18,-4,-51
