,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.41,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82
Reserves,-0.24,-0.33,-0.14,0.06,0.14,0.22,-0.02,-0.98,-1.17,-1.86,-2.72,-2.8200000000000003,-2.8
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.05,0.01,0.0
Other Liabilities,0.0,0.01,0.04,0.41,1.22,6.9,2.0,1.66,1.49,1.13,0.45,0.86,0.56
Total Liabilities,5.17,10.5,10.72,11.29,12.18,17.94,12.8,11.5,11.15,10.18,8.6,8.87,8.58
Fixed Assets,0.03,0.02,0.0,0.0,0.0,3.28,3.52,3.53,3.54,3.54,3.54,3.54,3.53
CWIP,0.0,0.0,0.0,4.08,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,5.2,5.19,5.71,3.68,4.32,3.93,3.09,3.36,2.75,1.42,0.0,0.0
Other Assets,5.14,5.28,5.53,1.5,4.42,10.34,5.35,4.88,4.25,3.89,3.64,5.33,5.05
Total Assets,5.17,10.5,10.72,11.29,12.18,17.94,12.8,11.5,11.15,10.18,8.6,8.87,8.58
