,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,218.0,361,712,75,101,19,64,90,46
Inventory Days,,,,,,,,,
Days Payable,,,,,,,,,
Cash Conversion Cycle,218.0,361,712,75,101,19,64,90,46
Working Capital Days,122.0,119,289,244,127,-380,-235,-569,-474
ROCE %,,12,11,18,13,14,27,35,44
