,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,53.27,53.66,53.77,58.36,58.36,58.36,58.36,60.47,49.66
Public,46.73,46.34,46.23,41.64,41.64,41.64,41.64,39.53,50.35
No. of Shareholders,2009.0,2011.0,2005.0,2026.0,2054.0,2054.0,2059.0,1994.0,2104.0
