,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.02,3.02,3.02,3.02,3.02,3.02,3.02,3.36,3.36,3.36,3.36,8.26,16.19
Reserves,-1.86,-1.96,-2.15,-2.15,-2.0,-1.95,-1.91,-1.12,-1.24,-1.18,-1.18,5.87,17.91
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.96,15.78
Other Liabilities,0.08,0.0,0.01,0.01,0.05,0.05,0.02,0.01,0.0,0.05,0.01,3.79,0.13
Total Liabilities,1.24,1.06,0.88,0.88,1.07,1.12,1.13,2.25,2.12,2.23,2.19,34.88,50.01
Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.05,0.06,0.0,0.0,0.05
Other Assets,1.19,1.01,0.8300000000000001,0.8300000000000001,1.02,1.07,1.07,2.2,2.07,2.17,2.19,34.88,49.96
Total Assets,1.24,1.06,0.88,0.88,1.07,1.12,1.13,2.25,2.12,2.23,2.19,34.88,50.01
