,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,153.72,225.16,186.7,2889.01,12145.69,11199.13,3269.87,8058.08,4538.95,950.0,2368.5
Inventory Days,14.8,30.58,11.62,69.75,227.26,365.0,102.85,138.8,179.78,555.88,3412.75
Days Payable,58.49,98.45,73.88,979.92,2155.57,905.48,463.81,1120.7,871.64,23.28,1067.62
Cash Conversion Cycle,110.03,157.29,124.44,1978.83,10217.39,10658.65,2908.9,7076.18,3847.09,1482.6,4713.63
Working Capital Days,105.86,161.73,123.47,1997.17,10975.17,11367.14,3116.68,7154.94,4159.23,1441.67,4491.9
ROCE %,,7.51,13.15,0.1,-7.25,-2.8,-3.88,-5.34,-11.15,2.6,1.98
