,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,1.89,3.52,1.46,0.33,-0.47,-2.59,2.75,-0.06,-0.39,-2.63,0.89
Cash from Investing Activity,-0.15,0.06,0.07,1.44,-0.07,0.0,0.0,-0.01,0.0,-0.04,-0.08
Cash from Financing Activity,-1.15,-3.97,-2.74,-1.8,0.48,2.58,-2.71,0.03,0.41,2.83,-0.54
Net Cash Flow,0.59,-0.39,-1.21,-0.03,-0.06,-0.01,0.04,-0.04,0.02,0.16,0.27
