,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,84.08,111.54,82.14,80.41
Inventory Days,60.95,75.7,82.57,64.3
Days Payable,42.06,78.02,51.54,61.46
Cash Conversion Cycle,102.97,109.23,113.17,83.24
Working Capital Days,92.34,103.26,97.36,85.17
ROCE %,,11.29,13.65,20.85
