,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.3,0.3,0.3,3.3,4.0
Reserves,7.95,8.71,9.65,8.35,17.4
Borrowings,3.77,2.17,1.73,0.94,1.14
Other Liabilities,2.58,3.01,3.17,4.0,6.86
Total Liabilities,14.6,14.19,14.85,16.59,29.4
Fixed Assets,7.98,7.78,7.18,7.13,7.88
CWIP,0.0,0.0,0.0,0.86,0.0
Investments,0.0,0.0,0.0,0.0,0.0
Other Assets,6.62,6.41,7.67,8.6,21.52
Total Assets,14.6,14.19,14.85,16.59,29.4
