,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,72.23,72.23,72.23,72.23,72.23,75.44,75.0,75.0
Public,27.77,27.77,27.77,27.77,27.77,24.56,25.01,25.0
No. of Shareholders,405.0,328.0,300.0,297.0,316.0,397.0,386.0,894.0
