,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.1
Reserves,1.14,1.98,2.5,4.29,5.25,5.79,6.52,6.57,6.3,4.88,5.37,5.15,5.05
Borrowings,0.47,0.09,0.09,0.0,0.0,1.94,1.95,0.1,0.1,0.07,0.0,0.0,0.0
Other Liabilities,1.55,1.71,1.7000000000000002,2.52,3.29,4.53,3.79,4.53,4.3,4.76,4.84,4.5600000000000005,5.25
Total Liabilities,7.31,7.93,8.44,10.96,12.69,16.41,16.41,15.35,14.85,13.86,14.36,13.86,14.45
Fixed Assets,5.31,4.95,4.57,5.05,7.8,12.07,12.28,11.44,10.68,9.72,8.85,8.54,8.35
CWIP,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,2.0,2.98,3.87,4.47,4.89,4.34,4.13,3.79,4.17,4.14,5.51,5.32,6.1
Total Assets,7.31,7.93,8.44,10.96,12.69,16.41,16.41,15.35,14.85,13.86,14.36,13.86,14.45
