,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.14,0.27,1.11
Cash from Investing Activity,0.25,-0.32,0.23
Cash from Financing Activity,-0.46,0.21,-0.6000000000000001
Net Cash Flow,-0.06,0.16,0.73
