,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,59.14,59.14,59.14,59.14,64.04,64.04,64.04,64.04
FIIs,0.03,0.0,0.0,0.0,1.73,0.34,0.32,0.04
DIIs,0.07,0.14,0.09,0.03,0.02,0.01,0.01,0.01
Public,40.76,40.72,40.77,40.83,34.2,35.6,35.62,35.91
No. of Shareholders,24825.0,20147.0,21005.0,20589.0,31302.0,39477.0,40802.0,41564.0
