,2008-03-01,2009-03-01,2010-03-01,2011-03-01,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,28,28,31,31,31,31,31,31,42,42,42,42,42.0
Reserves,82,113,146,246,232,226,232,235,250,470,580,702,645.0
Preference Capital,3,0,0,0,0,0,0,0,0,5,1,0,
Borrowings,98,53,54,224,304,335,363,376,316,203,638,816,775.0
Other Liabilities,41,44,69,122,60,60,72,72,80,147,169,155,165.0
Total Liabilities,249,238,301,623,627,652,698,714,688,862,1428,1715,1627.0
Fixed Assets,140,140,136,363,350,376,390,399,385,377,390,979,992.0
CWIP,2,0,37,5,17,5,18,12,23,76,435,79,94.0
Investments,0,0,0,1,1,0,0,0,0,1,0,154,148.0
Other Assets,107,97,129,254,258,272,290,303,280,407,604,503,394.0
Total Assets,249,238,301,623,627,652,698,714,688,862,1428,1715,1627.0
