,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,48.0,65.0,67.0,57.0,69.0,75.0,70.0,78.0,88.0,97.0,95.0,88.0,102.0
Expenses,36.0,48.0,50.0,44.0,54.0,59.0,57.0,63.0,67.0,73.0,73.0,66.0,78.0
Operating Profit,12.0,17.0,17.0,13.0,15.0,16.0,13.0,15.0,20.0,23.0,23.0,22.0,24.0
OPM %,25.0,27.0,26.0,23.0,22.0,22.0,18.0,19.0,23.0,24.0,24.0,25.0,23.0
Other Income,1.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0
Interest,3.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0,5.0,6.0,5.0,5.0,6.0
Depreciation,3.0,3.0,8.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,7.0,6.0
Profit before tax,8.0,12.0,10.0,7.0,10.0,9.0,7.0,8.0,13.0,16.0,14.0,12.0,14.0
Tax %,32.0,23.0,24.0,27.0,33.0,16.0,33.0,25.0,25.0,26.0,31.0,25.0,25.0
Net Profit,6.0,9.0,7.0,5.0,7.0,8.0,5.0,6.0,10.0,12.0,10.0,9.0,10.0
EPS in Rs,5.16,8.42,6.72,4.68,6.07,6.98,4.49,5.61,9.15,11.13,8.85,8.14,9.46
