,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,2.93,2.93,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85
Reserves,-5.36,-4.52,-0.79,-0.77,-0.85,-0.62,-0.6000000000000001,-0.45,-0.44,-0.5700000000000001,-0.5700000000000001,-0.8300000000000001,-0.79
Borrowings,2.62,2.63,0.0,0.0,0.05,0.08,0.18,0.55,0.37,0.42,0.42,0.02,0.0
Other Liabilities,4.29,1.91,0.97,1.11,0.09,0.91,1.06,0.65,0.8300000000000001,0.17,0.12,0.0,0.1
Total Liabilities,4.48,2.95,4.03,4.19,3.14,4.22,4.49,4.6,4.61,3.87,3.82,3.04,3.16
Fixed Assets,2.94,2.94,1.85,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.31,0.31,0.21,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,1.54,0.01,2.18,2.38,2.83,3.91,4.28,4.6,4.61,3.87,3.82,3.04,3.16
Total Assets,4.48,2.95,4.03,4.19,3.14,4.22,4.49,4.6,4.61,3.87,3.82,3.04,3.16
