,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,6.95,4.03,0.5,7.39
Cash from Investing Activity,-8.72,-5.64,7.82,-8.11
Cash from Financing Activity,0.01,1.92,-0.23,-0.43
Net Cash Flow,-1.75,0.31,8.09,-1.15
