,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,57.02,52.23,74.64,40.11
Inventory Days,171.46,138.15,128.5,138.64
Days Payable,157.69,158.84,121.39,87.26
Cash Conversion Cycle,70.79,31.54,81.75,91.49
Working Capital Days,89.54,65.22,79.7,62.4
ROCE %,,17.94,20.22,20.32
