,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,76.0,56,51,52,69,55,40
Inventory Days,191.0,257,272,302,333,459,386
Days Payable,41.0,47,53,29,42,48,50
Cash Conversion Cycle,226.0,266,269,325,359,466,376
Working Capital Days,144.0,134,138,155,190,189,156
ROCE %,,23,19,20,4,12,18
