,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,72.43,72.43,72.43,72.43,72.43,72.44,72.44
FIIs,0.04,0.0,0.0,0.01,0.02,0.0,0.03
DIIs,5.98,16.21,16.67,13.17,10.6,10.45,11.82
Public,21.55,11.35,10.9,14.39,16.95,17.12,15.69
No. of Shareholders,14240.0,12768.0,12144.0,14077.0,19789.0,18936.0,20078.0
