,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,28,41,109,150,139,4,6
Cash from Investing Activity,-9,-40,-70,-50,-97,-26,-118
Cash from Financing Activity,-4,18,-37,-66,-5,-7,50
Net Cash Flow,14,19,3,33,38,-29,-62
