,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,246.0,289.0,284.0,275.0,310.0,314.0,361.0,359.0,343.0,316.0,368.0,424.0,456.0
Expenses,207.0,240.0,239.0,242.0,273.0,278.0,324.0,325.0,307.0,282.0,320.0,368.0,388.0
Operating Profit,39.0,49.0,44.0,33.0,37.0,36.0,37.0,34.0,36.0,34.0,48.0,56.0,68.0
OPM %,16.0,17.0,16.0,12.0,12.0,11.0,10.0,9.0,11.0,11.0,13.0,13.0,15.0
Other Income,2.0,11.0,4.0,3.0,4.0,4.0,5.0,0.0,3.0,2.0,8.0,3.0,4.0
Interest,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0
Depreciation,12.0,12.0,12.0,12.0,12.0,13.0,15.0,13.0,13.0,13.0,16.0,16.0,16.0
Profit before tax,28.0,47.0,35.0,23.0,28.0,26.0,27.0,20.0,24.0,22.0,40.0,41.0,54.0
Tax %,26.0,21.0,107.0,22.0,28.0,27.0,24.0,28.0,19.0,28.0,26.0,28.0,29.0
Net Profit,21.0,37.0,-3.0,18.0,20.0,19.0,21.0,15.0,19.0,16.0,29.0,30.0,38.0
EPS in Rs,5.73,10.34,-0.7,4.96,5.55,5.24,5.74,4.04,5.4,4.38,8.16,8.22,10.54
