,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,21,21,21,21,21,25,25,25,25,32,32,32,32.0
Reserves,102,103,105,100,71,42,-45,-116,-186,45,54,67,75.0
Preference Capital,0,0,0,0,0,0,0,0,0,79,88,98,
Borrowings,93,119,184,250,333,398,482,509,505,228,188,154,244.0
Other Liabilities,46,111,130,186,190,211,150,154,135,162,216,246,185.0
Total Liabilities,263,354,440,557,615,675,611,572,479,466,490,500,537.0
Fixed Assets,61,102,103,101,265,243,274,241,210,190,165,146,159.0
CWIP,12,59,143,207,58,83,37,40,44,34,38,35,36.0
Investments,1,2,2,4,5,5,4,3,2,2,2,2,3.0
Other Assets,188,190,192,245,287,345,295,287,223,240,285,317,340.0
Total Assets,263,354,440,557,615,675,611,572,479,466,490,500,537.0
