,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,3,-2,4,-36,-3,-14,24,-55,-20
Cash from Investing Activity,0,-2,18,3,-2,-2,0,0,19,2
Cash from Financing Activity,0,0,-13,-10,39,6,14,8,5,18
Net Cash Flow,0,0,3,-3,0,0,0,31,-31,0
